38	Promo Soft Launching Meeting Room	<p>Promo Soft Launching Meeting Room! 🎉<br>Cari ruang meeting nyaman, bersih, dan fasilitas lengkap? Di sini tempatnya!<br><br>💸 Cuma 199K/2 jam (special promo soft launching!)<br>👥 Kapasitas sampai 10 orang<br>📍 Gedung Fancy Mampang Jakarta Selatan<br><br>Fasilitas:<br>✅ Smart TV<br>✅ AC dingin<br>✅ Wifi kencang<br>✅ Colokan lengkap<br>✅ Air mineral<br><br>Cocok banget buat rapat tim, presentasi, zoom meeting!<br><br>📱 Booking &amp; info: 0887-1510-044<br><br>#meetingroom&nbsp;#meetingroomjakarta&nbsp;#meetingroomjakartaselatan</p>	<p>Promo Soft Launching Meeting Room! 🎉<br>Cari ruang meeting nyaman, bersih, dan fasilitas lengkap? Di sini tempatnya!<br><br>💸 Cuma 199K/2 jam (special promo soft launching!)<br>👥 Kapasitas sampai 10 orang<br>📍 Gedung Fancy Mampang Jakarta Selatan<br><br>Fasilitas:<br>✅ Smart TV<br>✅ AC dingin<br>✅ Wifi kencang<br>✅ Colokan lengkap<br>✅ Air mineral<br><br>Cocok banget buat rapat tim, presentasi, zoom meeting!<br><br>📱 Booking &amp; info: 0887-1510-044<br><br>#meetingroom&nbsp;#meetingroomjakarta&nbsp;#meetingroomjakartaselatan</p>	2025-11-26T17:00:00.000Z	f	https://www.instagram.com/p/DRjSxRBEp7V/	2025-11-27 07:35:52.526	2025-11-27 07:35:52.526	DRAFT	2	t
39	🎄✨ Sambut Natal & Tahun Baru dengan Awal Bisnis Baru! ✨🎄	<p>Bawa semangat Nataru ke langkah bisnismu!<br><br>Mulai perjalanan suksesmu dengan NATARU SALE<br>Promo spesial Pendirian PT + Virtual Office selama bulan Desember 🎉<br>Nikmati harga spesial cuma Rp5.499.000 untuk legalitas lengkap dan kantor siap dipakai!<br><br>Yuk tanya detailnya di sini:<br>📞 0887-1510-044<br><br>#virtualoffice&nbsp;#virtualofficejakarta&nbsp;#promodesember</p>	<p>Bawa semangat Nataru ke langkah bisnismu!<br><br>Mulai perjalanan suksesmu dengan NATARU SALE<br>Promo spesial Pendirian PT + Virtual Office selama bulan Desember 🎉<br>Nikmati harga spesial cuma Rp5.499.000 untuk legalitas lengkap dan kantor siap dipakai!<br><br>Yuk tanya detailnya di sini:<br>📞 0887-1510-044<br><br>#virtualoffice&nbsp;#virtualofficejakarta&nbsp;#promodesember</p>	2025-11-30T17:00:00.000Z	t	https://www.instagram.com/p/DRtpDZIkhrO/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==	2025-12-01 08:01:36.903	2025-12-01 08:01:36.903	DRAFT	2	t
40	Konsultasi Pendirian PT	<p><br></p>	<p><br></p>	2025-11-24T17:00:00.000Z	f	https://www.instagram.com/p/DRbzQInidlw/	2025-12-02 07:25:43.858	2025-12-02 07:25:43.858	DRAFT	1	f
44	Promo Dealsember Pendirian PT PMDN	<p>🎉 DEALSEMBER IS HERE!</p><p>Promo gede akhir tahun untuk kamu yang mau buat PT PMDN secara resmi &amp; cepat 🚀</p><p>\nSekarang mulai dari Rp 3.999.000 saja — diskon sampai 50%!</p><p> Hanya untuk 10 orang tercepat.</p><p><br> Sudah termasuk : </p><p>\n✔ Hak Akses OSS</p><p>✔ NPWP Badan </p><p>✔ Coretax Badan </p><p>✔ NIB </p><p>✔ Akta Pendirian Perusahaan </p><p>✔ SK Kemenkumham </p><p>✔ SKT Pajak </p><p>✔ Pernyataan Mandiri OSS (K3L &amp; SPPL)</p><p><br> \n🎁 Extra Bonus: </p><p> * Free Konsultasi </p><p>* Free Account Gmail </p><p>* Free Template Laporan Keuangan </p><p>* Free Stempel Nama Perusahaan</p><p><br> \n\nLegalitas lengkap, harga hemat, proses cepat. </p><p>Yuk wujudkan perusahaan impianmu dengan Ganesha Consulting!</p><p>\nKlik link di bio untuk klaim promo 💜 </p><p>\n📞 0888-7127-000 </p><p>🌐 ganeshaconsulting.co.id</p>	<p>🎉 DEALSEMBER IS HERE!</p><p>Promo gede akhir tahun untuk kamu yang mau buat PT PMDN &amp; PT PERORANGAN secara resmi &amp; cepat 🚀</p><p> Hanya untuk 10 orang tercepat.</p><p><br> \n\nLegalitas lengkap, harga hemat, proses cepat. </p><p>Yuk wujudkan perusahaan impianmu dengan Ganesha Consulting!</p><p>\nKlik link di bio untuk klaim promo 💜 </p><p>\n📞 0888-7127-000 </p><p>🌐 ganeshaconsulting.co.id</p>	2025-11-30T17:00:00.000Z	t	https://www.instagram.com/p/DRtLMmaCaJX/?igsh=eHdzb2xiNXBkZmJo	2025-12-08 09:19:43.021	2025-12-08 09:36:53.641	DRAFT	3	t
45	Year End Combo Promo Pendirian PT Gratis Virtual Office✨	Saat yang tepat untuk memulai bisnis dengan legalitas lengkap dan tampilan profesional.\n\nGoSpace menghadirkan paket Pendirian PT + Gratis Virtual Office untuk Anda yang ingin menjalankan bisnis lebih efisien dan terpercaya.\n\nBangun bisnis dengan fondasi yang kuat sebelum tahun berganti.\n\n📩 Konsultasi sekarang!\n📞 0887-1510-044\n\n#virtualoffice #virtualofficejakarta #virtualofficejakartaselatan	Saat yang tepat untuk memulai bisnis dengan legalitas lengkap dan tampilan profesional.\n\nGoSpace menghadirkan paket Pendirian PT + Gratis Virtual Office untuk Anda yang ingin menjalankan bisnis lebih efisien dan terpercaya.\n\nBangun bisnis dengan fondasi yang kuat sebelum tahun berganti.\n\n📩 Konsultasi sekarang!\n📞 0887-1510-044\n\n#virtualoffice #virtualofficejakarta #virtualofficejakartaselatan	2025-12-12T17:00:00.000Z	t	https://www.instagram.com/p/DSMdXOVEtrg/	2025-12-15 09:10:59.711	2025-12-15 09:10:59.711	DRAFT	2	t
46	Promo 1.1 Virtual Office Go Space!	Awal tahun, waktunya upgrade bisnis!🤩\n\nDaftar Virtual Office GoSpace di Promo 1.1 dapat bonus 50 Jam Meeting Room GRATIS!\nAlamat bisnis profesional & meeting makin nyaman.\n📩 WhatsApp sekarang, kuota terbatas!	Awal tahun, waktunya upgrade bisnis!🤩\n\nDaftar Virtual Office GoSpace di Promo 1.1 dapat bonus 50 Jam Meeting Room GRATIS!\nAlamat bisnis profesional & meeting makin nyaman.\n📩 WhatsApp sekarang, kuota terbatas!	2025-12-31T17:00:00.000Z	t	https://www.instagram.com/p/DS82WTlkrro/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==	2026-01-06 07:33:45.081	2026-01-06 07:33:45.081	DRAFT	2	t
47	Promo PAY 1 GET 1 Pendirian PT Gratis VO	PAY 1 GET 1 🤩\nPendirian PT GRATIS Virtual Office\nHanya Rp5.500.000\n\nKamu Sudah Dapat :\n✅ Akta Pendirian Perusahaan\n✅ SK Kemenkumham\n✅ NIB + NPWP Badan\n✅ Surat Keterangan Terdaftar Pajak\n✅ Efin Badan\n✅ Pernyataan Mandiri OSS (K3L dan SPPL)\n✅ Hak Akses OSS\n\nBonus :\n✨ Virtual Office 1 Tahun\n✨ Meeting Room 30 Jam/Tahun\n✨ Free Account Gmail\n✨ Free Stempel Nama Perusahaan\n✨ Free Pembukaan Rekening\n✨ Free Template Laporan Keuangan\n\nKlaim sekarang dan dapatkan souvenir menarik 😍\n📞 0888-7127-000\n🌐 ganeshaconsulting.co.id\n\n#PendirianPT #VirtualOffice #BisnisIndonesia #LegalitasUsaha	PAY 1 GET 1 🤩\nPendirian PT GRATIS Virtual Office\nHanya Rp5.500.000\n\nKamu Sudah Dapat :\n✅ Akta Pendirian Perusahaan\n✅ SK Kemenkumham\n✅ NIB + NPWP Badan\n✅ Surat Keterangan Terdaftar Pajak\n✅ Efin Badan\n✅ Pernyataan Mandiri OSS (K3L dan SPPL)\n✅ Hak Akses OSS\n\nBonus :\n✨ Virtual Office 1 Tahun\n✨ Meeting Room 30 Jam/Tahun\n✨ Free Account Gmail\n✨ Free Stempel Nama Perusahaan\n✨ Free Pembukaan Rekening\n✨ Free Template Laporan Keuangan\n\nKlaim sekarang dan dapatkan souvenir menarik 😍\n📞 0888-7127-000\n🌐 ganeshaconsulting.co.id\n\n#PendirianPT #VirtualOffice #BisnisIndonesia #LegalitasUsaha	2026-01-07T17:00:00.000Z	t	https://www.instagram.com/p/DS83-ZWCVNy/?igsh=N3N0YjF3M3A0ZDFr	2026-01-08 04:16:30.195	2026-01-08 04:16:30.195	DRAFT	3	t
48	Pengurusan Layanan Perpajakan	Urus Pajak Lebih Mudah & Hemat ✨\n\nGanesha Consulting hadir dengan solusi perpajakan terpercaya 🤩\n\n✅ SPT Orang Pribadi mulai Rp100.000\n✅ SPT Badan mulai Rp500.000\n\nFREE konsultasi awal 🤩\n\nSerahkan urusan pajak pada tim profesional kami!\n\n📞 0888-7127-000\n🌐 ganeshaconsulting.co.id	Urus Pajak Lebih Mudah & Hemat ✨\n\nGanesha Consulting hadir dengan solusi perpajakan terpercaya 🤩\n\n✅ SPT Orang Pribadi mulai Rp100.000\n✅ SPT Badan mulai Rp500.000\n\nFREE konsultasi awal 🤩\n\nSerahkan urusan pajak pada tim profesional kami!\n\n📞 0888-7127-000\n🌐 ganeshaconsulting.co.id	2026-01-07T17:00:00.000Z	t	https://www.instagram.com/p/DTPDaQBidXh/?igsh=MXNxMHZxOGZyNXlpcA==	2026-01-08 04:20:20.585	2026-01-08 04:20:20.585	DRAFT	3	t
50	Pendirian  PT Perorangan	Penanda Tanganan Berkas Pembuatan PT Perorangan	Penanda Tanganan Berkas Pembuatan PT Perorangan	2026-01-18T17:00:00.000Z	f	https://www.instagram.com/p/DTpV0H3iWib/	2026-01-26 06:11:31.288	2026-01-26 06:11:31.288	DRAFT	1	f
51	Pembangunan Dapur MBG	Progres Pembangunan Dapur MBG di Suppa Kab. Pinrang	Progres Pembangunan Dapur MBG di Suppa Kab. Pinrang	2026-01-08T17:00:00.000Z	f	https://www.instagram.com/p/DTSJektAMXl/	2026-01-26 08:59:45.027	2026-01-26 08:59:45.027	DRAFT	1	f
12	Survei Go Space Virtual Office	Terimakasih telah mempercayakan Go Space - Virtual office prestisius di jakarta selatan sebagai pilihan anda!	Terimakasih telah mempercayakan Go Space - Virtual office prestisius di jakarta selatan sebagai pilihan anda!	2025-10-06T17:00:00.000Z	t	https://www.instagram.com/ganeshamultikreatif/	2025-11-04 04:32:30.496	2026-01-27 03:54:37.859	DRAFT	1	f
49	Promo CV Lengkap	✨ PROMO AWAL TAHUN ✨\nSaatnya UMKM naik kelas dan punya usaha yang resmi & profesional\n\n📌 Pendirian CV Lengkap\n💰 Hanya Rp3,5 Juta\n\nKamu Sudah Dapat:\n✅ Akta & SK Kemenkumham\n✅ NPWP & Coretax Badan\n✅ NIB & Akses OSS\n✅ SKT Pajak\n✅ Pernyataan Mandiri OSS (K3L & SPPL)\n✅ Kop Surat\n✅ Logo Perusahaan\n✅ Company Profile\n✅ Kartu Nama\n✅ Invoice\n\n🎁 Extra Bonus GRATIS:\n✨ Konsultasi\n✨ Cek Nama CV\n✨ Stempel Perusahaan\n✨ Template Laporan Keuangan\n\n🗓 Periode 10–31 Januari 2026\n\n📞 0888-7127-000\n🌐 ganeshaconsulting.co.id\n\n🚀 Yuk, wujudkan usaha resmi tanpa ribet bersama Ganesha Consulting!	✨ PROMO AWAL TAHUN ✨\nSaatnya UMKM naik kelas dan punya usaha yang resmi & profesional\n\n📌 Pendirian CV Lengkap\n💰 Hanya Rp3,5 Juta\n\nKamu Sudah Dapat:\n✅ Akta & SK Kemenkumham\n✅ NPWP & Coretax Badan\n✅ NIB & Akses OSS\n✅ SKT Pajak\n✅ Pernyataan Mandiri OSS (K3L & SPPL)\n✅ Kop Surat\n✅ Logo Perusahaan\n✅ Company Profile\n✅ Kartu Nama\n✅ Invoice\n\n🎁 Extra Bonus GRATIS:\n✨ Konsultasi\n✨ Cek Nama CV\n✨ Stempel Perusahaan\n✨ Template Laporan Keuangan\n\n🗓 Periode 10–31 Januari 2026\n\n📞 0888-7127-000\n🌐 ganeshaconsulting.co.id\n\n🚀 Yuk, wujudkan usaha resmi tanpa ribet bersama Ganesha Consulting!	2026-01-13T17:00:00.000Z	t	https://www.instagram.com/p/DTRkEJ1iUKA/?igsh=NG5jdTVydHBldnZ1	2026-01-14 10:13:22.092	2026-01-27 04:31:33.734	DRAFT	3	t
\.


